"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","-----BEGIN CERTIFICATE-----\nMIIDvzCCA2agAwIBAgIQKIVqzV8LhyoOCKIAF13H6DAKBggqhkjOPQQDAjA7MQswCQYDVQQGEwJVUzEeMBwGA1UEChMVR29vZ2xlIFRydXN0IFNlcnZpY2VzMQwwCgYDVQQDEwNXRTEwHhcNMjQxMjI5MjM1NjA4WhcNMjUwMzMwMDA1NjA2WjAsMSowKAYDVQQDEyFjb29wLmNvbnNlaWxsZXItbnVtZXJpcXVlLmdvdXYuZnIwWTATBgcqhkjOPQIBBggqhkjOPQMBBwNCAARHmJveGQXbVFIAkEpvnwkOpoXiH1Fj86pW9ZgmcMFhSdMYsFs3/TK/u2OUebyKU74Tsc5ExGQgraVoNhwXVvj2o4ICWTCCAlUwDgYDVR0PAQH/BAQDAgeAMBMGA1UdJQQMMAoGCCsGAQUFBwMBMAwGA1UdEwEB/wQCMAAwHQYDVR0OBBYEFD4Wnd7JEAfSDNj2Jnq9uaEucB+YMB8GA1UdIwQYMBaAFJB3kjVnxP+ozKnme9mAeXvMk/k4MF4GCCsGAQUFBwEBBFIwUDAnBggrBgEFBQcwAYYbaHR0cDovL28ucGtpLmdvb2cvcy93ZTEvS0lVMCUGCCsGAQUFBzAChhlodHRwOi8vaS5wa2kuZ29vZy93ZTEuY3J0MCwGA1UdEQQlMCOCIWNvb3AuY29uc2VpbGxlci1udW1lcmlxdWUuZ291di5mcjATBgNVHSAEDDAKMAgGBmeBDAECATA2BgNVHR8ELzAtMCugKaAnhiVodHRwOi8vYy5wa2kuZ29vZy93ZTEvQ2pYVlM5OTkxbWMuY3JsMIIBAwYKKwYBBAHWeQIEAgSB9ASB8QDvAHUATnWjJ1yaEMM4W2zU3z9S6x3w4I4bjWnAsfpksWKaOd8AAAGUFRAphwAABAMARjBEAiBx6GzT5b4kEU41a0e2f3w63Ylfdv0Al3GPtWMw9EgI5gIgLC4uEyFY9gHVMYYyWNJFqV9Q13I0by1bH0RiWcxJLGgAdgDehYHXUCR8a83Lr1Y3xeeBxkzkbtYXY5+PNKcmyeK9NwAAAZQVECmTAAAEAwBHMEUCIDEh3EiYGVZyRGkoJ/0QTGsVL1pPEhwps8Cuy9bJ5z+vAiEAxpRdvn5N0562qIoNncPmnXAx2TVM0c/u4Z4TzRPXVgwwCgYIKoZIzj0EAwIDRwAwRAIgXHqRpplAEuzHalXI0aopKCncDdmYFxSr2PKK3yrpgNcCIEP1jm2QpxrJAefl5/wH29NI5hngYjl7qXpkvGjGzCgg\n-----END CERTIFICATE-----","",""
"cert_commonName <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","coop.conseiller-numerique.gouv.fr","",""
"cert_commonName_wo_SNI <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","request w/o SNI didn't succeed, usual for EC certificates","",""
"cert_subjectAltName <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","coop.conseiller-numerique.gouv.fr","",""
"cert_trust <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","passed.","",""
"cert_certificatePolicies_EV <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","no","",""
"cert_expirationStatus <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","83 >= 60 days","",""
"cert_notBefore <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","2024-12-29 23:56","",""
"cert_notAfter <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","2025-03-30 00:56","",""
"cert_extlifeSpan <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","not present","",""
"cert_crlDistributionPoints <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","http://c.pki.goog/we1/CjXVS9991mc.crl","",""
"cert_ocspURL <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","http://o.pki.goog/s/we1/KIU","",""
"OCSP_stapling <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","offered","",""
"cert_ocspRevoked <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","not revoked","",""
"cert_mustStapleExtension <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","--","",""
"DNS_CAArecord <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","LOW","--","",""
"certificate_transparency <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","yes (certificate extension)","",""
"certs_countServer <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","3","",""
"certs_list_ordering_problem <hostCert#2>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","no","",""
